index	name	Abeta+nvoxels	Abeta+stain	Abeta+count	Abeta+fieldfrac	Abeta+volume	Abeta+density	Iba1+nvoxels	Iba1+stain	Iba1+count	Iba1+fieldfrac	Iba1+volume	Iba1+density	coloc+object_id_a	coloc+object_id_b	coloc+stain_a	coloc+stain_b	coloc+radius_a	coloc+radius_b	coloc+nvoxels_a	coloc+nvoxels_b	coloc+distance	coloc+overlapratio	coloc+count	coloc+volume	coloc+density	participant_id	batch_id	bag_id	participant_label	sex	treatment	age	genotype	antibodies	has_mri	notes	QC_notes
5	L_Hippocampal formation	6767515.0	Abeta	6.0	20.765229222509188	23.36517398315149	0.2567924383668861	8392511.0	Iba1	5.0	24.97094695334077	23.36517398315149	0.2139936986390717	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.36517398315149	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
6	R_Hippocampal formation	4997042.0	Abeta	7.0	24.69593241857513	23.390492076859044	0.2992668977206051	1133269.0	Iba1	2.0	28.39711411690024	23.390492076859047	0.0855048279201728	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.390492076859047	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
7	L_Cortical subplate	1288686.0	Abeta	4.0	19.167625533247232	4.863929415953135	0.8223803550438983	1738070.0	Iba1	1.0	27.051622245704667	4.863929415953135	0.2055950887609745	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.863929415953135	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
8	R_Cortical subplate	1042.0	Abeta	3.0	13.937837414912762	4.866023393628196	0.6165198473826377	224.0	Iba1	1.0	23.755848525154526	4.866023393628196	0.2055066157942125	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.866023393628196	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
9	L_Striatum	2696801.0	Abeta	10.0	17.118082157650502	24.44928333401264	0.4090099437020509	6390654.0	Iba1	2.0	28.99667538696316	24.44928333401264	0.0818019887404101	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.44928333401264	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
10	R_Striatum	1914251.0	Abeta	24.0	17.952666703610756	24.04590708915315	0.9980908564196416	4440338.0	Iba1	3.0	29.13523120403429	24.04590708915315	0.1247613570524552	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.04590708915315	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
11	L_Pallidum	1679120.0	Abeta	11.0	15.16612620671661	5.107211549473862	2.153817184473826	0.0	0	0.0	26.116851168511687	5.107211549473862	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.107211549473862	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
12	R_Pallidum	4553.0	Abeta	6.0	17.991883715782485	5.159941714564035	1.1628038322729275	0.0	0	0.0	28.07407953958533	5.159941714564035	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.159941714564035	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
13	L_Thalamus	3371.0	Abeta	8.0	19.09607039745518	11.011086423505036	0.7265404785964299	0.0	0	0.0	28.87837767750636	11.011086423505036	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.011086423505036	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
14	R_Thalamus	4669.0	Abeta	5.0	21.902972355728263	11.169276918775555	0.447656552555788	0.0	0	0.0	28.08141595936872	11.169276918775555	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.169276918775555	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
15	L_Hypothalamus	1642946.0	Abeta	15.0	15.31794931142229	8.22457322281927	1.8238028398096269	2450852.0	Iba1	1.0	24.780442078463143	8.22457322281927	0.1215868559873084	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.22457322281927	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
16	R_Hypothalamus	13270.0	Abeta	10.0	17.868254984452168	8.325655236042671	1.2011066656602485	9493.0	Iba1	5.0	23.8708158039144	8.325655236042671	0.6005533328301241	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.325655236042671	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
17	L_Midbrain	3812358.0	Abeta	15.0	17.401732916821903	19.92686264070128	0.7527527172974036	4976493.0	Iba1	1.0	27.761145979613868	19.92686264070128	0.0501835144864935	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.92686264070128	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
18	R_Midbrain	5850.0	Abeta	14.0	20.14734034059421	20.26608702406116	0.6908092313715187	0.0	0	0.0	28.25348249593748	20.26608702406116	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.26608702406116	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
19	L_Pons	2661262.0	Abeta	7.0	20.66060415355569	9.074537797287228	0.7713891502102292	2889232.0	Iba1	2.0	27.01776798825257	9.074537797287228	0.2203969000600655	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.074537797287228	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
20	R_Pons	2110781.0	Abeta	2.0	25.180742824054924	9.205125859568303	0.2172702503487328	2235113.0	Iba1	4.0	28.347692116800395	9.205125859568303	0.4345405006974657	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.205125859568303	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
21	L_Medulla	1820915.0	Abeta	7.0	26.178571428571427	16.800553971835146	0.4166529277388691	2037929.0	Iba1	1.0	28.75101976069616	16.800553971835146	0.0595218468198384	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.800553971835146	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
22	R_Medulla	1040047.0	Abeta	7.0	25.45613387060667	17.00690595363207	0.411597501572886	1108654.0	Iba1	2.0	26.99847772554287	17.00690595363207	0.1175992861636817	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.00690595363207	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
23	L_Cerebellum	2730539.0	Abeta	6.0	28.466870540265035	29.31892359817048	0.2046459850379501	2827435.0	Iba1	2.0	26.86405396806846	29.31892359817048	0.0682153283459833	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.31892359817048	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
24	R_Cerebellum	5367899.0	Abeta	12.0	26.468971631205672	29.632449164609167	0.4049614641482933	1606770.0	Iba1	12.0	25.21708294788776	29.632449164609167	0.4049614641482933	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.632449164609167	0.0	sub-AS7F3	1	g	AS7F3	F	N control	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
0	Unknown_Label_0	1710489.0	Abeta	646.0	0.0			10509703.0	Iba1	105.0	0.0			Abeta_29	Iba1_3718	Abeta	Iba1	0.0101143608931751	0.0099571747057697	546.0	539.0	0.0060918489424461	0.6986048704200908	2.0			sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
1	L_Isocortex	701029.0	Abeta	170.0	4.98449432004275	66.25840304070853	2.5657123051328843	2102367.0	Iba1	3.0	25.042454591945205	66.25840304070853	0.0452772759729332	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.25840304070853	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
2	R_Isocortex	1086841.0	Abeta	185.0	7.136959503649128	65.78173757722192	2.812330698665818	1378989.0	Iba1	4.0	26.20947037000596	65.78173757722192	0.060807150241423	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.78173757722192	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
3	L_Olfactory areas	998753.0	Abeta	216.0	7.74698691122086	24.244644606677124	8.90918400761017	3401197.0	Iba1	13.0	25.79156884760641	24.244644606677124	0.5362008893469083	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.244644606677124	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
4	R_Olfactory areas	989137.0	Abeta	168.0	7.4866369796113	24.75138720404189	6.787498357771466	2360819.0	Iba1	10.0	26.725686993839552	24.75138720404189	0.4040177593911587	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.75138720404189	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
5	L_Hippocampal formation	164451.0	Abeta	136.0	5.613635984171773	22.802655434987365	5.964217649464095	3509050.0	Iba1	1.0	26.586721319686774	22.802655434987365	0.0438545415401771	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.802655434987365	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
6	R_Hippocampal formation	338895.0	Abeta	169.0	5.769867522010057	22.789710845723352	7.415627216337149	532329.0	Iba1	4.0	28.05836215105498	22.789710845723352	0.1755178039369739	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.789710845723352	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
7	L_Cortical subplate	77935.0	Abeta	16.0	2.946108504751594	4.747428112577012	3.370245872204442	2675259.0	Iba1	7.0	23.31540959942259	4.747428112577012	1.4744825690894434	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.747428112577012	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
8	R_Cortical subplate	8788.0	Abeta	14.0	3.2888271306589334	4.726297974219578	2.962149250082297	2524.0	Iba1	8.0	23.2165297245046	4.726297974219578	1.692656714332741	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.726297974219578	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
9	L_Striatum	65107.0	Abeta	115.0	2.904720961067138	23.689550161179127	4.854461111230994	2372544.0	Iba1	14.0	27.43943107396842	23.68955016117913	0.5909778744107296	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.689550161179127	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
10	R_Striatum	23127.0	Abeta	57.0	2.2005879494267893	23.894379250121457	2.385498254770953	7756526.0	Iba1	24.0	26.394101385425547	23.89437925012146	1.0044203177982958	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.89437925012146	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
11	L_Pallidum	10052.0	Abeta	29.0	2.818997727360271	4.941977674750865	5.868096116290519	703.0	Iba1	2.0	22.48118331343169	4.941977674750865	0.4046962838821047	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.941977674750865	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
12	R_Pallidum	11636.0	Abeta	23.0	2.626396594968458	5.009175321959641	4.591574165745543	5148.0	Iba1	9.0	24.397393022725545	5.009175321959641	1.796702934422169	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.009175321959641	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
13	L_Thalamus	15807.0	Abeta	35.0	2.581405631013016	10.76380669624101	3.2516377326083785	9442.0	Iba1	22.0	22.589293293718168	10.76380669624101	2.0438865747824093	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.76380669624101	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
14	R_Thalamus	7234.0	Abeta	21.0	2.2370078328070755	10.912098387956696	1.924469451556354	12712.0	Iba1	33.0	24.378242590234287	10.912098387956696	3.024166281017128	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.912098387956696	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
15	L_Hypothalamus	26891.0	Abeta	71.0	3.761271266540642	8.056103200780269	8.813193951279489	2561038.0	Iba1	16.0	20.285184310018906	8.056103200780269	1.9860718763446736	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.056103200780269	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
16	R_Hypothalamus	47404.0	Abeta	104.0	4.3516923365011	8.132628566723408	12.787993346399814	835.0	Iba1	3.0	25.39239735967417	8.132628566723408	0.3688844234538408	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.132628566723408	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
17	L_Midbrain	506737.0	Abeta	161.0	4.877704462240323	19.444676690616763	8.279901104125443	5150386.0	Iba1	2.0	28.643089303545903	19.444676690616763	0.102855914336962	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.444676690616763	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
18	R_Midbrain	90304.0	Abeta	193.0	5.044789049640475	19.77609624809688	9.75925670965386	478.0	Iba1	2.0	29.03322841163957	19.77609624809688	0.1011321938824234	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.77609624809688	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
19	L_Pons	65995.0	Abeta	103.0	4.097484006697866	8.867424369063007	11.615548744836229	2794305.0	Iba1	13.0	26.55433429221588	8.867424369063007	1.4660401328434074	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.867424369063007	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
20	R_Pons	64243.0	Abeta	89.0	3.95238397831014	8.987161819755135	9.903015188217108	1588567.0	Iba1	12.0	27.013598525767303	8.987161819755135	1.3352380029056774	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.987161819755135	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
21	L_Medulla	325282.0	Abeta	251.0	6.679697468853676	16.410312677846502	15.2952600555164	1997008.0	Iba1	24.0	27.140280258914697	16.410312677846502	1.4624949853880225	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.410312677846502	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
22	R_Medulla	149415.0	Abeta	253.0	5.988281338885476	16.731643070164957	15.121049315899953	642863.0	Iba1	18.0	23.52182173982297	16.731643070164957	1.0758058801826054	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.731643070164957	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
23	L_Cerebellum	1090766.0	Abeta	239.0	8.796598571665836	28.654180867142014	8.340842165691194	9933302.0	Iba1	8.0	26.61739910313901	28.654180867142014	0.2791913695628852	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.654180867142014	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
24	R_Cerebellum	631709.0	Abeta	252.0	8.694052425984138	28.94676665683009	8.705635520108762	5430782.0	Iba1	8.0	27.89164288250845	28.94676665683009	0.2763693815907543	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.94676665683009	0.0	sub-AS8M1	2	d	AS8M1	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
0	Unknown_Label_0	2670644.0	Abeta	804.0	0.0			17340990.0	Iba1	86.0	0.0			Abeta_3856	Iba1_8169	Abeta	Iba1	0.0087566466166689	0.0094268338293626	384.5	525.125	0.0070716513033061	0.6068804952055452	8.0			sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
1	L_Isocortex	2082353.0	Abeta	1036.0	11.388637169853912	70.83507679196467	14.6255223671547	5746944.0	Iba1	6.0	24.214367871693167	70.83507679196467	0.0847037974931739	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.83507679196467	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
2	R_Isocortex	1286225.0	Abeta	971.0	10.356311226396192	70.30549080178105	13.811154561706037	1038176.0	Iba1	7.0	25.04553158997742	70.30549080178105	0.0995654808773864	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.30549080178105	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
3	L_Olfactory areas	1580149.0	Abeta	415.0	10.087613885700168	26.2009908400046	15.839095648488351	3537007.0	Iba1	6.0	27.251195164126187	26.2009908400046	0.2289989732311569	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2009908400046	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
4	R_Olfactory areas	797001.0	Abeta	362.0	10.715820944363047	25.596212015125605	14.142717671899376	1359293.0	Iba1	9.0	27.903972155494905	25.59621201512561	0.3516145277544042	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.59621201512561	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
5	L_Hippocampal formation	877478.0	Abeta	327.0	6.957019877915167	24.324406119936267	13.4432881274742	8842052.0	Iba1	3.0	26.72233526373454	24.324406119936267	0.1233329186006807	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.324406119936267	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
6	R_Hippocampal formation	611432.0	Abeta	296.0	7.4214332059129315	24.35162782971206	12.155244900665023	709847.0	Iba1	5.0	27.385270826981856	24.35162782971206	0.2053250827815037	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.35162782971206	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
7	L_Cortical subplate	41460.0	Abeta	100.0	7.100165376230925	5.06476091115217	19.74426863463753	1818823.0	Iba1	9.0	21.6722919642186	5.06476091115217	1.7769841771173778	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06476091115217	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
8	R_Cortical subplate	31515.0	Abeta	87.0	6.214205101196298	5.060192232588401	17.193022715561455	0.0	0	0.0	25.861109021142127	5.060192232588401	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.060192232588401	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
9	L_Striatum	312331.0	Abeta	507.0	7.1110493293759625	25.33427444413616	20.01241445133826	5854159.0	Iba1	11.0	27.24264192057707	25.33427444413616	0.43419439638012	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.33427444413616	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
10	R_Striatum	151218.0	Abeta	247.0	4.810015029375598	25.078618806171885	9.849027249427824	4578439.0	Iba1	6.0	29.53016501950783	25.078618806171885	0.2392476254921738	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.078618806171885	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
11	L_Pallidum	63035.0	Abeta	123.0	6.425810854495169	5.299857495579477	23.20817118245014	0.0	0	0.0	31.831076469954382	5.299857495579477	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.299857495579477	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
12	R_Pallidum	42328.0	Abeta	96.0	5.071463932107497	5.383426240975095	17.83250957713718	1577.0	Iba1	4.0	28.0440594059406	5.383426240975095	0.7430212323807159	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.383426240975095	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
13	L_Thalamus	46746.0	Abeta	109.0	3.8610012299305256	11.45329643615656	9.516910752078434	8047.0	Iba1	22.0	23.3457766845062	11.45329643615656	1.920844371979134	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.45329643615656	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
14	R_Thalamus	52457.0	Abeta	125.0	4.133587162559644	11.649368891185004	10.73019501464896	5312.0	Iba1	14.0	24.249133930322245	11.649368891185004	1.2017818416406834	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.649368891185004	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
15	L_Hypothalamus	62780.0	Abeta	150.0	5.203290456339033	8.539050597292073	17.56635568450296	2842314.0	Iba1	10.0	27.961655928840536	8.539050597292073	1.171090378966864	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.539050597292073	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
16	R_Hypothalamus	50535.0	Abeta	130.0	4.94207922978404	8.620715726619453	15.079954393877047	599.0	Iba1	2.0	27.320408073135184	8.620715726619453	0.2319992983673392	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.620715726619453	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
17	L_Midbrain	627885.0	Abeta	283.0	6.882394972609516	20.780253724092056	13.618698008094944	4220113.0	Iba1	25.0	23.009353071581685	20.78025372409205	1.2030651950613909	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.780253724092056	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
18	R_Midbrain	213797.0	Abeta	313.0	7.346013478111618	21.072649152173305	14.853376893418218	4851.0	Iba1	14.0	27.02613416683228	21.072649152173305	0.6643682955522526	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.072649152173305	0.0	sub-AS9F7	2	a	AS9F7	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
